EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,OverTime,Attrition,TrainingTimesLastYear,WorkLifeBalance
3329,57,Female,Marketing,Manager,151739,23,4,4,Yes,No,0,2
3330,51,Male,Finance,Specialist,244576,13,4,3,No,No,6,3
3331,54,Female,Marketing,Analyst,31046,12,3,2,No,No,2,1
3332,39,Female,HR,Manager,44909,14,5,4,No,No,1,2
3333,49,Male,Finance,Coordinator,240186,21,2,3,No,No,4,1
3334,32,Female,HR,Specialist,184440,20,1,5,No,No,3,1
3335,54,Female,Finance,Coordinator,146853,24,3,4,No,No,8,1
3336,38,Female,Finance,Coordinator,124135,8,3,2,No,No,0,1
3337,27,Male,Marketing,Manager,101255,2,2,3,No,No,2,4
3338,25,Female,Marketing,Specialist,242568,24,3,5,No,No,2,3
3339,41,Female,Marketing,Coordinator,176696,12,2,5,No,No,3,2
3340,48,Male,Finance,Specialist,136378,12,2,4,No,No,6,3
3341,36,Male,Finance,Executive,40352,8,2,3,No,No,4,3
3342,27,Female,HR,Coordinator,126421,17,3,5,Yes,Yes,9,3
3343,35,Female,IT,Coordinator,110539,4,2,4,Yes,No,5,3
3344,32,Male,Marketing,Specialist,39223,10,3,1,Yes,No,2,3
3345,30,Female,Operations,Executive,108254,1,5,5,No,No,4,2
3346,47,Male,HR,Coordinator,96851,16,2,4,No,No,1,3
3347,37,Female,HR,Manager,80044,22,3,1,No,No,3,3
3348,26,Male,Sales,Specialist,248161,19,3,4,No,No,2,3
3349,31,Female,Marketing,Specialist,120218,20,3,5,No,No,2,4
3350,24,Male,HR,Coordinator,115000,3,1,1,No,No,3,1
3351,34,Male,Sales,Executive,137240,21,1,4,Yes,No,7,4
3352,51,Male,Operations,Coordinator,192491,17,2,3,No,Yes,7,3
3353,27,Male,Operations,Analyst,174839,23,5,1,No,No,0,4
3354,38,Male,Marketing,Coordinator,233074,19,2,4,No,No,4,2
3355,40,Female,Finance,Analyst,61028,7,4,3,No,No,1,2
3356,56,Female,Sales,Manager,77953,18,4,1,Yes,No,9,2
3357,47,Male,Finance,Specialist,87965,11,5,4,No,No,5,1
3358,26,Female,Operations,Specialist,99776,10,5,5,No,No,2,2
3359,50,Female,Operations,Executive,61459,15,5,1,No,No,9,1
3360,58,Female,IT,Coordinator,120932,4,1,1,No,No,9,2
3361,41,Female,IT,Manager,112331,2,1,3,Yes,No,8,4
3362,42,Female,IT,Analyst,185761,11,4,4,No,No,8,4
3363,31,Female,IT,Executive,241518,14,5,5,Yes,No,7,4
3364,26,Male,HR,Manager,97982,15,3,3,Yes,No,1,4
3365,57,Female,IT,Manager,164418,12,4,1,No,Yes,1,1
3366,27,Female,HR,Analyst,206251,6,5,3,No,No,1,2
3367,47,Female,HR,Analyst,144773,14,3,3,No,No,4,3
3368,25,Male,Marketing,Specialist,70517,2,5,3,No,No,9,4
3369,56,Female,HR,Coordinator,99678,11,2,1,No,No,8,2
3370,22,Female,HR,Executive,242678,7,3,2,Yes,No,6,2
3371,45,Female,IT,Coordinator,142491,24,2,3,Yes,Yes,6,2
3372,57,Male,HR,Executive,102623,11,1,2,No,No,2,3
3373,27,Female,Finance,Manager,242243,17,4,5,Yes,No,2,4
3374,52,Male,IT,Analyst,219988,2,5,5,No,No,9,1
3375,41,Female,Sales,Analyst,248826,11,4,5,Yes,Yes,2,1
3376,45,Male,IT,Manager,127409,22,5,4,No,No,0,3
3377,46,Male,HR,Manager,78575,20,2,1,No,No,7,3
3378,57,Male,Finance,Executive,138501,22,3,2,No,Yes,1,1
3379,42,Female,IT,Manager,75039,1,3,4,No,No,6,1
3380,51,Male,Finance,Executive,211027,13,5,2,No,No,8,4
3381,45,Male,Sales,Coordinator,110260,13,2,1,No,No,1,1
3382,51,Male,Operations,Analyst,85871,3,5,3,No,No,0,1
3383,43,Male,Sales,Analyst,221750,16,5,4,No,No,4,1
3384,49,Female,Operations,Analyst,150773,14,5,1,Yes,No,9,3
3385,28,Female,Marketing,Coordinator,192423,15,3,4,No,No,4,1
3386,56,Female,Operations,Coordinator,90693,4,5,5,No,No,0,1
3387,49,Female,Marketing,Specialist,61433,23,3,4,No,No,8,4
3388,35,Male,IT,Executive,104797,16,1,3,No,No,2,2
3389,31,Female,Marketing,Executive,240087,22,2,3,Yes,Yes,1,3
3390,37,Male,Finance,Specialist,45804,6,1,2,Yes,No,6,3
3391,37,Female,Marketing,Analyst,75101,22,5,4,Yes,No,4,4
3392,52,Female,Finance,Executive,221187,14,3,5,No,No,3,1
3393,46,Female,Operations,Executive,108363,16,2,3,Yes,No,3,2
3394,34,Male,Operations,Analyst,137904,11,4,2,No,No,8,4
3395,27,Female,Operations,Manager,74700,10,2,5,No,No,8,2
3396,30,Female,Marketing,Manager,144952,18,2,5,No,No,0,1
3397,57,Female,Operations,Specialist,107576,10,5,5,Yes,No,9,2
3398,41,Male,Marketing,Coordinator,49477,1,1,1,Yes,No,6,4
3399,39,Female,Marketing,Executive,46127,14,1,3,No,No,7,1
3400,42,Female,HR,Executive,247790,4,4,1,Yes,Yes,4,3
3401,25,Male,HR,Specialist,56049,17,5,1,Yes,No,6,2
3402,54,Male,Marketing,Specialist,42473,20,2,3,Yes,No,7,1
3403,48,Female,Finance,Executive,243317,20,1,4,No,No,7,1
3404,28,Female,IT,Analyst,91836,15,1,2,No,No,8,4
3405,27,Female,Sales,Analyst,72464,3,3,3,Yes,No,4,1
3406,36,Male,HR,Coordinator,43714,22,2,2,No,No,1,4
3407,39,Male,Marketing,Executive,90878,9,5,4,Yes,No,5,3
3408,53,Male,Sales,Executive,195280,21,1,3,No,No,0,2
3409,32,Female,HR,Executive,127481,1,5,5,Yes,No,9,3
3410,41,Male,IT,Executive,248176,14,2,3,No,Yes,5,4
3411,45,Female,Finance,Specialist,235755,3,2,4,Yes,No,2,3
3412,36,Male,Marketing,Manager,242875,15,1,1,No,No,2,2
3413,28,Male,IT,Executive,71514,6,4,3,Yes,No,6,3
3414,42,Male,HR,Manager,126988,24,5,5,No,No,3,1
3415,47,Female,Marketing,Analyst,35136,24,5,3,No,No,4,2
3416,35,Female,Sales,Coordinator,128115,11,3,1,No,Yes,5,3
3417,58,Female,Operations,Analyst,61516,2,2,3,No,No,9,2
3418,42,Female,Finance,Executive,106982,16,2,5,Yes,No,5,3
3419,39,Male,HR,Analyst,224950,8,1,4,Yes,No,1,1
3420,26,Female,Finance,Specialist,75099,7,1,5,Yes,No,2,4
3421,24,Male,Marketing,Manager,120060,22,1,4,Yes,No,0,3
3422,44,Female,Operations,Executive,43188,5,3,5,No,No,2,2
3423,47,Female,IT,Specialist,141073,14,4,2,No,No,7,3
3424,58,Male,Finance,Manager,81188,9,1,3,Yes,No,3,4
3425,45,Male,Sales,Specialist,154077,22,1,3,No,No,1,1
3426,40,Female,HR,Analyst,35560,24,1,1,Yes,No,3,1
3427,46,Female,Sales,Executive,138763,5,3,2,No,No,6,4
3428,42,Male,Finance,Analyst,197469,14,5,1,No,No,8,1
3429,33,Male,Operations,Coordinator,238265,13,4,3,No,No,4,3
3430,54,Male,IT,Executive,153651,18,5,1,No,Yes,4,2
3431,25,Male,IT,Analyst,68082,12,2,4,No,No,4,3
3432,28,Male,Sales,Executive,245448,13,2,2,No,No,9,4
3433,43,Female,Marketing,Manager,71430,2,1,5,Yes,No,8,3
3434,54,Female,Marketing,Executive,211594,3,5,4,No,No,6,3
3435,38,Female,Operations,Executive,70397,13,3,5,No,No,2,4
3436,45,Female,IT,Manager,237932,13,4,1,No,No,1,2
3437,55,Male,Sales,Analyst,159189,7,5,3,No,No,8,1
3438,49,Male,Sales,Executive,55247,9,5,4,No,No,2,4
3439,43,Male,Sales,Specialist,244166,8,4,2,No,Yes,7,1
3440,38,Female,Finance,Executive,181015,13,5,5,Yes,No,3,1
3441,55,Male,Operations,Analyst,200532,7,5,4,No,No,4,4
3442,27,Male,Marketing,Manager,71986,10,4,3,No,No,7,2
3443,27,Female,Marketing,Analyst,74514,9,3,2,No,No,4,4
3444,55,Female,Finance,Coordinator,241980,17,4,2,Yes,No,9,4
3445,22,Female,HR,Executive,213457,3,1,5,No,No,1,3
3446,31,Male,Finance,Executive,173703,3,1,4,No,No,5,3
3447,42,Male,Operations,Manager,97008,11,1,4,Yes,Yes,6,4
3448,26,Female,Sales,Executive,188027,17,1,2,No,No,0,3
3449,23,Female,Finance,Specialist,77367,7,2,1,Yes,No,9,2
3450,43,Male,Sales,Specialist,191874,2,3,2,Yes,No,8,3
3451,23,Female,Operations,Analyst,100408,17,2,3,No,No,5,2
3452,31,Male,Operations,Manager,73341,6,5,4,No,Yes,3,1
3453,55,Female,IT,Coordinator,174763,0,5,5,No,No,1,1
3454,37,Female,Sales,Analyst,139786,21,4,4,No,No,8,2
3455,43,Female,Marketing,Manager,34753,12,1,2,Yes,No,5,1
3456,33,Male,Finance,Manager,31833,2,4,3,No,Yes,8,2
3457,45,Male,Operations,Analyst,38645,2,5,1,No,No,1,4
3458,59,Female,Sales,Analyst,145428,14,1,4,Yes,No,4,3
3459,31,Male,HR,Executive,125977,20,3,2,No,No,5,1
3460,56,Female,IT,Coordinator,70024,18,5,2,No,No,4,1
3461,53,Female,HR,Specialist,138853,3,4,2,No,No,5,4
3462,28,Male,Operations,Executive,241670,12,4,3,No,Yes,2,3
3463,42,Male,HR,Manager,170707,12,5,2,Yes,Yes,8,3
3464,41,Male,HR,Coordinator,181136,14,2,2,No,No,1,2
3465,47,Male,IT,Coordinator,39940,18,3,2,Yes,No,1,1
3466,25,Female,IT,Analyst,65169,15,5,4,No,Yes,4,3
3467,43,Male,IT,Coordinator,108647,6,5,2,No,No,9,1
3468,36,Male,IT,Coordinator,75200,2,4,3,Yes,No,2,1
3469,42,Female,HR,Manager,217401,19,1,4,No,No,1,1
3470,36,Female,Marketing,Executive,212230,1,1,2,No,No,5,1
3471,43,Female,Marketing,Coordinator,190811,17,1,1,No,No,5,2
3472,49,Female,IT,Analyst,178865,24,4,3,No,No,6,3
3473,35,Male,Finance,Executive,113682,10,1,1,Yes,No,3,1
3474,48,Male,Sales,Analyst,63677,0,5,3,No,No,7,3
3475,49,Female,Operations,Coordinator,227368,15,2,1,No,No,2,4
3476,47,Female,Finance,Executive,53022,16,2,2,No,No,9,4
3477,23,Male,Operations,Coordinator,232220,15,2,1,Yes,No,0,3
3478,46,Male,Finance,Manager,188337,9,1,1,No,No,4,2
3479,24,Male,Finance,Executive,30530,16,2,3,Yes,No,5,2
3480,29,Male,Marketing,Analyst,39551,2,1,2,Yes,Yes,2,4
3481,54,Male,Sales,Manager,58394,17,5,3,No,No,1,1
3482,56,Female,Finance,Specialist,72987,18,5,2,Yes,No,2,4
3483,27,Female,IT,Analyst,210056,13,4,5,Yes,No,2,1
3484,44,Female,Operations,Coordinator,98096,20,4,4,No,No,6,4
3485,46,Female,Marketing,Analyst,114097,24,3,4,No,No,0,4
3486,40,Male,Operations,Specialist,100639,1,5,3,No,No,3,2
3487,26,Female,IT,Analyst,185162,11,1,2,No,No,2,3
3488,32,Male,IT,Manager,244529,10,3,1,No,No,9,3
3489,33,Male,Finance,Analyst,32781,16,5,4,No,No,6,4
3490,31,Male,IT,Executive,47330,5,1,3,Yes,Yes,0,2
3491,29,Male,Sales,Specialist,35257,18,5,3,No,No,7,1
3492,45,Male,IT,Analyst,88642,12,5,3,Yes,No,9,4
3493,49,Male,Finance,Specialist,215321,6,1,2,No,No,6,1
3494,57,Male,Operations,Manager,81663,21,5,3,No,No,7,1
3495,58,Female,IT,Executive,64956,10,5,5,Yes,No,7,2
3496,42,Male,Marketing,Coordinator,45615,6,5,1,No,Yes,8,2
3497,29,Female,Marketing,Analyst,30881,12,4,3,No,No,0,3
3498,30,Female,Marketing,Manager,162919,12,2,2,Yes,No,8,2
3499,36,Male,Operations,Specialist,212199,20,5,1,Yes,No,0,4
3500,39,Male,HR,Specialist,151265,0,1,1,No,No,2,4
3501,41,Female,Marketing,Manager,117646,18,5,4,Yes,No,6,1
3502,27,Female,Marketing,Analyst,157148,18,4,3,Yes,No,7,3
3503,33,Female,HR,Coordinator,67336,22,4,3,No,No,4,1
3504,23,Female,Operations,Analyst,111850,14,5,2,No,No,0,1
3505,28,Male,Marketing,Executive,125654,13,3,5,No,No,2,3
3506,37,Male,Finance,Analyst,201003,2,2,5,No,No,6,1
3507,24,Male,Operations,Executive,204996,20,1,4,No,No,1,3
3508,24,Female,Marketing,Specialist,52966,19,1,5,No,No,1,1
3509,48,Male,Marketing,Executive,205095,3,1,2,No,No,8,1
3510,59,Female,HR,Coordinator,41320,6,1,4,No,No,5,3
3511,54,Male,Finance,Manager,218913,0,4,3,Yes,No,3,4
3512,49,Female,Operations,Executive,95125,22,2,5,No,No,9,1
3513,22,Male,IT,Analyst,228824,23,5,2,Yes,No,8,1
3514,29,Male,Sales,Executive,147296,18,5,2,No,No,6,4
3515,58,Female,Finance,Specialist,155355,2,3,3,Yes,No,6,3
3516,53,Female,IT,Executive,222930,19,5,2,No,Yes,7,3
3517,58,Female,Finance,Coordinator,219786,14,2,4,No,No,2,4
3518,25,Female,IT,Executive,41780,12,5,4,No,No,1,3
3519,51,Female,IT,Coordinator,106230,21,4,1,Yes,No,0,2
3520,27,Male,Finance,Analyst,231417,13,5,3,Yes,Yes,1,1
3521,40,Female,HR,Specialist,243170,6,1,2,No,No,2,3
3522,53,Male,Finance,Manager,142696,0,1,5,Yes,No,4,4
3523,30,Male,Finance,Analyst,136075,12,1,4,No,No,7,1
3524,33,Male,IT,Analyst,163001,3,1,3,No,No,2,4
3525,32,Male,Sales,Manager,125153,11,4,3,No,Yes,6,3
3526,37,Male,IT,Executive,149522,6,4,4,No,No,4,4
3527,22,Female,Marketing,Executive,175316,1,4,1,No,No,4,4
3528,42,Female,Finance,Executive,128415,16,5,3,Yes,No,7,1
3529,51,Male,Operations,Specialist,139715,0,1,2,No,Yes,9,1
3530,34,Male,Finance,Analyst,152636,13,3,5,No,No,4,3
3531,55,Female,HR,Coordinator,145402,21,3,5,Yes,Yes,9,4
3532,25,Female,Operations,Manager,154281,20,1,4,Yes,No,6,4
3533,49,Male,IT,Analyst,41116,0,2,3,No,No,9,3
3534,59,Female,HR,Executive,249026,2,5,5,Yes,No,7,4
3535,52,Female,Finance,Manager,242315,10,3,3,Yes,Yes,7,4
3536,48,Female,IT,Coordinator,113301,6,4,4,No,No,2,4
3537,26,Male,IT,Analyst,196967,24,2,1,Yes,Yes,3,4
3538,46,Female,Marketing,Analyst,239708,8,4,5,Yes,No,7,2
3539,24,Male,Marketing,Specialist,53867,21,2,2,No,No,4,3
3540,54,Male,Sales,Analyst,139507,2,2,4,Yes,No,0,3
3541,25,Male,Marketing,Analyst,31208,0,5,1,No,Yes,6,4
3542,46,Male,Operations,Coordinator,205157,18,4,2,Yes,No,2,3
3543,41,Male,IT,Coordinator,95572,1,4,2,No,No,1,2
3544,55,Female,Marketing,Manager,226306,20,3,5,No,No,9,4
3545,47,Male,Sales,Executive,113748,23,1,3,Yes,No,4,1
3546,26,Male,Finance,Coordinator,172324,4,1,4,No,Yes,0,2
3547,56,Male,Operations,Manager,115261,16,3,2,No,No,8,1
3548,49,Female,Marketing,Analyst,168078,18,2,5,Yes,No,9,3
3549,50,Female,IT,Manager,100883,4,3,1,No,No,4,3
3550,30,Female,Finance,Manager,62171,22,3,2,No,No,5,3
3551,59,Female,IT,Manager,58517,20,4,1,No,No,6,4
3552,27,Female,Finance,Manager,185346,13,3,4,No,No,8,2
3553,40,Female,Operations,Coordinator,194649,9,2,5,Yes,Yes,4,2
3554,32,Female,IT,Executive,57648,20,1,1,Yes,Yes,3,4
3555,23,Male,Marketing,Manager,99654,6,5,3,No,No,2,4
3556,30,Male,Marketing,Specialist,47910,7,3,1,No,No,4,3
3557,42,Female,Sales,Analyst,239691,7,3,1,No,Yes,9,2
3558,45,Male,Finance,Analyst,79647,6,4,5,No,Yes,9,3
3559,55,Male,Sales,Analyst,239795,12,4,5,Yes,No,2,2
3560,43,Female,HR,Analyst,30424,13,3,2,No,No,4,4
3561,24,Male,Marketing,Analyst,212971,18,3,1,No,No,7,3
3562,33,Male,Finance,Manager,56641,10,2,1,No,No,1,2
3563,49,Female,Operations,Executive,195822,1,1,5,No,Yes,3,4
3564,51,Male,Sales,Specialist,152416,16,1,3,Yes,No,7,1
3565,47,Female,Operations,Coordinator,242526,5,5,5,Yes,No,4,3
3566,42,Female,Operations,Specialist,184226,8,1,3,No,No,7,2
3567,49,Male,Operations,Coordinator,209238,18,5,5,Yes,No,5,2
3568,47,Male,Sales,Coordinator,173064,4,4,4,No,No,0,3
3569,54,Male,HR,Specialist,64001,8,5,1,No,No,4,2
3570,42,Female,Sales,Manager,44546,24,5,3,No,No,9,1
3571,56,Female,IT,Analyst,202596,6,1,4,Yes,No,1,1
3572,55,Female,Marketing,Manager,229627,3,3,3,Yes,No,6,2
3573,39,Male,Sales,Analyst,31304,17,4,2,No,No,9,3
3574,32,Male,Sales,Executive,152722,17,2,2,Yes,No,3,2
3575,44,Female,HR,Coordinator,142448,19,5,1,No,No,1,2
3576,43,Male,IT,Specialist,210356,16,5,4,No,Yes,0,1
3577,38,Male,Sales,Executive,112368,3,5,4,No,No,4,4
3578,26,Female,Marketing,Analyst,118327,21,3,2,No,No,9,4
3579,32,Female,Marketing,Manager,40022,15,2,1,No,No,7,2
3580,51,Male,Sales,Specialist,236958,21,1,2,No,No,7,3
3581,36,Female,Operations,Coordinator,107354,22,4,4,No,Yes,9,1
3582,48,Male,Operations,Executive,194689,4,3,3,No,No,1,4
3583,56,Female,IT,Coordinator,150045,8,2,4,No,No,5,2
3584,54,Female,Marketing,Analyst,99498,1,4,1,No,No,6,3
3585,41,Female,Operations,Coordinator,219896,1,1,4,Yes,Yes,9,1
3586,37,Male,Marketing,Manager,153780,3,4,5,No,No,0,4
3587,55,Male,IT,Executive,231462,19,5,4,No,No,4,4
3588,23,Female,IT,Executive,64307,19,5,5,No,No,5,4
3589,56,Female,Operations,Manager,229552,16,3,2,No,Yes,6,3
3590,49,Female,Sales,Coordinator,149645,19,4,5,Yes,No,8,3
3591,27,Male,Finance,Manager,183399,20,5,4,No,No,2,3
3592,30,Female,HR,Specialist,33244,24,3,4,No,No,7,2
3593,41,Female,Finance,Manager,183792,18,3,4,Yes,Yes,9,1
3594,22,Female,Finance,Coordinator,55090,2,3,1,No,No,2,2
3595,29,Female,Marketing,Manager,94277,4,1,2,Yes,Yes,8,1
3596,44,Male,IT,Analyst,141559,9,5,5,No,No,7,3
3597,24,Male,Marketing,Manager,129895,5,5,3,Yes,No,8,4
3598,25,Female,Operations,Manager,152641,2,2,5,No,No,4,3
3599,46,Male,HR,Coordinator,209608,16,1,4,Yes,No,8,2
3600,59,Male,Operations,Specialist,37855,9,5,3,Yes,No,2,3
3601,36,Male,Sales,Specialist,152963,23,5,3,No,No,6,3
3602,42,Female,HR,Coordinator,146815,11,2,5,No,No,2,3
3603,56,Male,Marketing,Coordinator,162673,0,4,5,Yes,No,5,4
3604,35,Male,Marketing,Coordinator,193024,17,4,5,No,No,7,1
3605,57,Male,Operations,Analyst,141113,18,1,5,Yes,No,1,1
3606,33,Female,Marketing,Executive,80374,21,3,2,No,No,7,2
3607,38,Female,Marketing,Manager,166762,19,2,1,No,No,0,1
3608,30,Male,Finance,Coordinator,42521,3,2,1,No,No,3,3
3609,56,Male,Sales,Coordinator,130146,14,5,5,Yes,No,6,4
3610,34,Female,Finance,Coordinator,237091,8,5,1,No,No,0,3
3611,36,Female,Marketing,Specialist,169130,5,2,5,No,No,5,3
3612,39,Male,IT,Coordinator,174776,11,3,5,Yes,No,9,2
3613,54,Male,Finance,Manager,88933,17,4,5,Yes,Yes,5,3
3614,27,Female,Marketing,Coordinator,101101,22,1,2,Yes,No,6,3
3615,48,Female,Marketing,Manager,73856,14,4,4,Yes,No,8,2
3616,44,Male,Sales,Analyst,67256,18,1,1,Yes,No,6,1
3617,48,Female,Operations,Executive,87352,8,3,1,Yes,No,2,1
3618,55,Male,HR,Specialist,191687,21,2,2,No,No,3,1
3619,59,Male,Finance,Manager,151638,23,3,2,No,Yes,0,2
3620,35,Male,Finance,Analyst,31927,12,2,5,No,No,4,2
3621,57,Female,Finance,Executive,176584,15,5,5,Yes,No,6,4
3622,29,Male,Marketing,Executive,38301,12,1,4,No,No,2,4
3623,56,Male,Sales,Executive,116849,0,5,1,No,No,5,3
3624,40,Female,Marketing,Manager,235065,17,2,2,No,No,2,3
3625,51,Female,Marketing,Analyst,232100,21,1,4,No,No,3,2
3626,35,Male,Operations,Coordinator,98759,2,1,1,No,No,4,2
3627,41,Male,IT,Analyst,118047,16,5,4,Yes,No,5,4
3628,46,Female,Sales,Analyst,116991,21,1,4,No,No,5,3
3629,45,Female,Finance,Analyst,93058,4,2,5,Yes,No,0,3
3630,35,Female,HR,Manager,225998,24,2,4,No,No,7,3
3631,47,Male,Finance,Manager,184506,5,5,5,No,No,2,1
3632,59,Male,Marketing,Manager,60341,20,3,1,No,No,3,4
3633,44,Male,Sales,Analyst,137845,16,2,1,No,No,7,1
3634,43,Female,Sales,Manager,176079,16,2,5,No,No,4,3
3635,40,Male,Sales,Executive,129878,0,1,3,No,No,5,2
3636,24,Female,IT,Manager,187871,6,1,4,Yes,No,0,4
3637,40,Male,Finance,Specialist,85820,21,2,1,No,No,7,1
3638,30,Female,IT,Manager,176746,15,5,4,No,No,4,3
3639,49,Male,Operations,Manager,176498,4,3,3,No,No,0,1
3640,41,Male,HR,Manager,233703,15,1,4,No,No,6,2
3641,28,Female,Operations,Manager,74791,3,1,3,No,Yes,1,4
3642,35,Female,Marketing,Specialist,33255,10,3,2,No,No,5,2
3643,30,Male,IT,Coordinator,194898,13,1,3,No,No,2,2
3644,40,Female,IT,Manager,249640,12,5,1,No,No,5,4
3645,35,Female,Operations,Executive,34944,23,1,5,No,Yes,8,3
3646,59,Male,Marketing,Specialist,198898,7,1,5,No,No,5,3
3647,57,Female,Sales,Coordinator,60497,20,2,4,No,Yes,0,1
3648,38,Male,Marketing,Manager,57723,19,5,2,No,Yes,5,3
3649,51,Male,Finance,Coordinator,196359,14,5,4,Yes,No,2,3
3650,30,Female,Operations,Executive,41845,17,2,3,Yes,No,3,3
3651,54,Female,Marketing,Specialist,119833,6,4,5,No,No,3,1
3652,46,Male,Sales,Specialist,229178,20,3,3,No,No,8,4
3653,35,Male,Marketing,Coordinator,123039,18,5,5,No,No,7,3
3654,32,Male,IT,Manager,234058,24,4,5,No,No,6,2
3655,56,Male,HR,Analyst,246879,8,3,5,No,Yes,4,3
3656,35,Male,IT,Specialist,85569,10,5,1,No,No,9,3
3657,51,Male,HR,Analyst,111434,9,1,3,No,Yes,3,4
3658,25,Female,Marketing,Specialist,240997,13,5,4,Yes,Yes,2,2
3659,25,Female,Finance,Manager,186535,15,3,2,No,No,0,1
3660,49,Female,Marketing,Manager,30744,7,4,4,Yes,No,8,3
3661,29,Male,Sales,Specialist,249412,0,1,3,No,No,7,3
3662,23,Female,Marketing,Coordinator,197354,11,3,2,Yes,No,0,3
3663,43,Male,HR,Manager,82082,2,3,4,No,No,1,3
3664,37,Male,IT,Manager,215761,1,5,2,No,No,0,2
3665,50,Female,Finance,Executive,106407,15,2,3,No,No,0,4
3666,51,Male,Marketing,Manager,109072,3,2,5,No,No,8,4
3667,33,Male,Marketing,Executive,249705,1,1,3,Yes,No,4,3
3668,56,Male,IT,Manager,94766,11,3,1,No,Yes,2,1
3669,32,Male,Finance,Manager,95711,23,4,2,No,No,1,2
3670,42,Male,Operations,Coordinator,33217,16,1,3,No,No,7,2
3671,42,Male,Marketing,Coordinator,241714,19,1,5,No,Yes,7,1
3672,26,Female,Marketing,Manager,191431,20,5,5,No,No,5,3
3673,41,Male,Operations,Specialist,142000,9,4,3,No,No,1,3
3674,58,Male,HR,Specialist,83509,19,3,4,No,No,0,3
3675,24,Male,HR,Manager,223042,7,3,3,No,Yes,5,1
3676,54,Male,Sales,Specialist,52357,17,3,5,No,No,0,2
3677,30,Female,IT,Manager,72354,24,1,3,No,No,5,4
3678,30,Female,Finance,Coordinator,68570,17,5,1,No,Yes,9,3
3679,25,Male,Marketing,Analyst,37034,17,1,4,No,No,1,1
3680,56,Male,Marketing,Executive,46263,1,2,3,No,No,6,1
3681,38,Male,Sales,Specialist,203252,11,2,5,No,No,9,3
3682,55,Female,Marketing,Specialist,211171,9,3,3,No,Yes,1,1
3683,45,Female,IT,Coordinator,235384,7,5,3,No,Yes,1,3
3684,53,Female,Sales,Specialist,105348,18,3,2,No,No,5,3
3685,22,Female,IT,Manager,115275,9,3,3,Yes,No,3,3
3686,29,Male,Sales,Manager,187997,10,1,1,No,No,5,2
3687,44,Female,Marketing,Analyst,49575,13,3,5,No,No,7,1
3688,33,Female,Sales,Analyst,52231,14,3,2,Yes,No,9,4
3689,33,Male,HR,Analyst,106935,23,5,3,No,No,2,2
3690,36,Male,Finance,Manager,208803,22,5,4,Yes,No,4,3
3691,40,Female,Marketing,Analyst,53100,9,5,1,Yes,No,4,1
3692,47,Female,Operations,Analyst,171840,3,3,1,No,No,9,4
3693,50,Female,Finance,Manager,220409,6,5,1,Yes,Yes,8,3
3694,43,Female,Marketing,Coordinator,80697,10,5,2,No,No,6,1
3695,42,Male,Finance,Specialist,41357,23,4,3,No,No,8,3
3696,59,Male,HR,Executive,228045,21,4,1,No,No,7,4
3697,41,Female,Finance,Manager,186018,21,2,3,No,No,2,1
3698,50,Female,Sales,Manager,247496,2,1,4,Yes,No,1,4
3699,25,Female,Finance,Executive,101038,4,1,3,Yes,Yes,2,3
3700,28,Female,Marketing,Executive,135912,1,5,3,No,No,5,3
3701,49,Female,Operations,Analyst,85149,11,2,3,Yes,No,9,4
3702,49,Male,Operations,Executive,35566,20,2,5,No,Yes,3,2
3703,25,Male,IT,Specialist,152474,4,4,2,No,No,0,2
3704,43,Male,Finance,Specialist,71576,6,2,3,No,No,9,1
3705,33,Female,Operations,Specialist,83318,3,3,1,Yes,No,9,1
3706,24,Female,Finance,Specialist,99550,10,5,5,No,No,8,2
3707,43,Male,Operations,Specialist,157059,21,3,3,No,Yes,5,4
3708,23,Male,Finance,Analyst,81408,8,1,5,Yes,Yes,0,3
3709,45,Female,Marketing,Manager,214578,3,4,2,No,No,2,3
3710,55,Male,Finance,Executive,109149,21,3,5,No,No,0,1
3711,48,Female,Marketing,Manager,70167,8,5,1,No,No,8,1
3712,22,Female,Marketing,Executive,63699,11,3,3,No,No,3,3
3713,29,Male,IT,Analyst,79545,15,3,1,No,Yes,1,2
3714,44,Male,Operations,Analyst,213501,0,2,4,No,No,3,1
3715,59,Male,Sales,Coordinator,143927,7,4,5,Yes,No,1,3
3716,27,Female,Marketing,Coordinator,248422,0,1,5,Yes,No,5,1
3717,43,Female,Operations,Analyst,53386,19,5,5,No,Yes,5,2
3718,46,Male,HR,Analyst,89273,18,5,2,Yes,No,6,4
3719,39,Female,Finance,Executive,142312,3,1,1,No,No,8,1
3720,38,Female,HR,Analyst,71585,13,5,4,Yes,No,8,3
3721,33,Female,Finance,Manager,160126,22,2,2,Yes,No,3,2
3722,27,Male,IT,Executive,37509,13,3,2,No,Yes,8,3
3723,47,Female,Marketing,Analyst,248924,8,2,3,Yes,No,7,2
3724,48,Male,Sales,Executive,106607,8,2,4,No,No,0,4
3725,29,Male,Marketing,Executive,142385,16,2,5,Yes,No,6,4
3726,40,Female,Finance,Specialist,239836,14,1,5,No,No,6,3
3727,22,Male,Sales,Coordinator,238222,9,4,3,No,No,9,4
3728,50,Female,Marketing,Executive,236909,16,1,5,No,Yes,3,1
3729,56,Male,Sales,Executive,93305,8,1,1,No,Yes,6,2
